Date,Hour,Rented Bike Count
2018-08-17,0,1109
2018-08-17,1,842
2018-08-17,2,572
2018-08-17,3,375
2018-08-17,4,276
2018-08-17,5,304
2018-08-17,6,719
2018-08-17,7,1271
2018-08-17,8,1918
2018-08-17,9,1069
2018-08-17,10,717
2018-08-17,11,844
2018-08-17,12,904
2018-08-17,13,820
2018-08-17,14,791
2018-08-17,15,970
2018-08-17,16,1112
2018-08-17,17,1666
2018-08-17,18,2797
2018-08-17,19,2353
2018-08-17,20,2130
2018-08-17,21,2008
2018-08-17,22,1787
2018-08-17,23,1466
2018-08-18,0,1191
2018-08-18,1,969
2018-08-18,2,698
2018-08-18,3,483
2018-08-18,4,316
2018-08-18,5,262
2018-08-18,6,397
2018-08-18,7,475
2018-08-18,8,754
2018-08-18,9,771
2018-08-18,10,769
2018-08-18,11,857
2018-08-18,12,952
2018-08-18,13,1003
2018-08-18,14,1121
2018-08-18,15,1196
2018-08-18,16,1398
2018-08-18,17,1806
2018-08-18,18,1979
2018-08-18,19,2127
2018-08-18,20,1965
2018-08-18,21,1886
2018-08-18,22,1681
2018-08-18,23,1342
2018-08-19,0,1100
2018-08-19,1,844
2018-08-19,2,611
2018-08-19,3,425
2018-08-19,4,264
2018-08-19,5,223
2018-08-19,6,260
2018-08-19,7,392
2018-08-19,8,592
2018-08-19,9,645
2018-08-19,10,732
2018-08-19,11,795
2018-08-19,12,926
2018-08-19,13,943
2018-08-19,14,972
2018-08-19,15,1181
2018-08-19,16,1395
2018-08-19,17,1721
2018-08-19,18,1928
2018-08-19,19,2186
2018-08-19,20,2029
2018-08-19,21,1821
2018-08-19,22,1546
2018-08-19,23,1016
2018-08-20,0,818
2018-08-20,1,527
2018-08-20,2,352
2018-08-20,3,255
2018-08-20,4,193
2018-08-20,5,281
2018-08-20,6,675
2018-08-20,7,1285
2018-08-20,8,1912
2018-08-20,9,993
2018-08-20,10,719
2018-08-20,11,766
2018-08-20,12,808
2018-08-20,13,847
2018-08-20,14,816
2018-08-20,15,992
2018-08-20,16,1253
2018-08-20,17,1704
2018-08-20,18,2628
2018-08-20,19,2162
2018-08-20,20,1999
2018-08-20,21,1971
2018-08-20,22,1630
2018-08-20,23,1241
2018-08-21,0,898
2018-08-21,1,690
2018-08-21,2,376
2018-08-21,3,173
2018-08-21,4,49
2018-08-21,5,57
2018-08-21,6,73
2018-08-21,7,608
2018-08-21,8,1530
2018-08-21,9,876
2018-08-21,10,402
2018-08-21,11,681
2018-08-21,12,848
2018-08-21,13,827
2018-08-21,14,788
2018-08-21,15,957
2018-08-21,16,1112
2018-08-21,17,1663
2018-08-21,18,2830
2018-08-21,19,2364
2018-08-21,20,2169
2018-08-21,21,2057
2018-08-21,22,1828
2018-08-21,23,1277
2018-08-22,0,1025
2018-08-22,1,782
2018-08-22,2,512
2018-08-22,3,346
2018-08-22,4,214
2018-08-22,5,289
2018-08-22,6,655
2018-08-22,7,1330
2018-08-22,8,1990
2018-08-22,9,1015
2018-08-22,10,700
2018-08-22,11,710
2018-08-22,12,784
2018-08-22,13,727
2018-08-22,14,760
2018-08-22,15,842
2018-08-22,16,993
2018-08-22,17,1495
2018-08-22,18,2528
2018-08-22,19,2087
2018-08-22,20,1808
2018-08-22,21,1807
2018-08-22,22,1556
2018-08-22,23,1117
2018-08-23,0,908
2018-08-23,1,745
2018-08-23,2,492
2018-08-23,3,304
2018-08-23,4,168
2018-08-23,5,185
2018-08-23,6,492
2018-08-23,7,720
2018-08-23,8,1678
2018-08-23,9,924
2018-08-23,10,551
2018-08-23,11,711
2018-08-23,12,769
2018-08-23,13,584
2018-08-23,14,740
2018-08-23,15,837
2018-08-23,16,944
2018-08-23,17,1249
2018-08-23,18,1447
2018-08-23,19,582
2018-08-23,20,257
2018-08-23,21,189
2018-08-23,22,215
2018-08-23,23,267
2018-08-24,0,238
2018-08-24,1,208
2018-08-24,2,83
2018-08-24,3,62
2018-08-24,4,30
2018-08-24,5,45
2018-08-24,6,173
2018-08-24,7,400
2018-08-24,8,578
2018-08-24,9,484
2018-08-24,10,286
2018-08-24,11,415
2018-08-24,12,355
2018-08-24,13,274
2018-08-24,14,152
2018-08-24,15,405
2018-08-24,16,455
2018-08-24,17,403
2018-08-24,18,916
2018-08-24,19,948
2018-08-24,20,1162
2018-08-24,21,1300
2018-08-24,22,1202
2018-08-24,23,1084
2018-08-25,0,980
2018-08-25,1,886
2018-08-25,2,708
2018-08-25,3,456
2018-08-25,4,306
2018-08-25,5,232
2018-08-25,6,318
2018-08-25,7,490
2018-08-25,8,721
2018-08-25,9,808
2018-08-25,10,858
2018-08-25,11,916
2018-08-25,12,1070
2018-08-25,13,1231
2018-08-25,14,1261
2018-08-25,15,1516
2018-08-25,16,1592
2018-08-25,17,1797
2018-08-25,18,2080
2018-08-25,19,2043
2018-08-25,20,2022
2018-08-25,21,1937
2018-08-25,22,1717
2018-08-25,23,1357
2018-08-26,0,1163
2018-08-26,1,769
2018-08-26,2,600
2018-08-26,3,426
2018-08-26,4,290
2018-08-26,5,188
2018-08-26,6,243
2018-08-26,7,381
2018-08-26,8,566
2018-08-26,9,725
2018-08-26,10,681
2018-08-26,11,791
2018-08-26,12,1070
2018-08-26,13,657
2018-08-26,14,417
2018-08-26,15,782
2018-08-26,16,1025
2018-08-26,17,1399
2018-08-26,18,1479
2018-08-26,19,1596
2018-08-26,20,1674
2018-08-26,21,1276
2018-08-26,22,764
2018-08-26,23,348
2018-08-27,0,325
2018-08-27,1,61
2018-08-27,2,44
2018-08-27,3,22
2018-08-27,4,27
2018-08-27,5,38
2018-08-27,6,47
2018-08-27,7,103
2018-08-27,8,328
2018-08-27,9,75
2018-08-27,10,104
2018-08-27,11,148
2018-08-27,12,137
2018-08-27,13,149
2018-08-27,14,231
2018-08-27,15,580
2018-08-27,16,886
2018-08-27,17,1356
2018-08-27,18,2153
2018-08-27,19,1615
2018-08-27,20,1560
2018-08-27,21,1762
2018-08-27,22,1571
2018-08-27,23,1113
2018-08-28,0,870
2018-08-28,1,653
2018-08-28,2,482
2018-08-28,3,281
2018-08-28,4,200
2018-08-28,5,218
2018-08-28,6,581
2018-08-28,7,1182
2018-08-28,8,1841
2018-08-28,9,865
2018-08-28,10,670
2018-08-28,11,411
2018-08-28,12,25
2018-08-28,13,31
2018-08-28,14,126
2018-08-28,15,122
2018-08-28,16,60
2018-08-28,17,39
2018-08-28,18,96
2018-08-28,19,84
2018-08-28,20,10
2018-08-28,21,122
2018-08-28,22,64
2018-08-28,23,59
2018-08-29,0,208
2018-08-29,1,334
2018-08-29,2,243
2018-08-29,3,171
2018-08-29,4,128
2018-08-29,5,109
2018-08-29,6,346
2018-08-29,7,862
2018-08-29,8,1595
2018-08-29,9,867
2018-08-29,10,642
2018-08-29,11,671
2018-08-29,12,648
2018-08-29,13,540
2018-08-29,14,490
2018-08-29,15,583
2018-08-29,16,193
2018-08-29,17,160
2018-08-29,18,57
2018-08-29,19,24
2018-08-29,20,19
2018-08-29,21,22
2018-08-29,22,74
2018-08-29,23,198
2018-08-30,0,214
2018-08-30,1,99
2018-08-30,2,80
2018-08-30,3,81
2018-08-30,4,42
2018-08-30,5,73
2018-08-30,6,285
2018-08-30,7,771
2018-08-30,8,1330
2018-08-30,9,846
2018-08-30,10,589
2018-08-30,11,716
2018-08-30,12,768
2018-08-30,13,865
2018-08-30,14,837
2018-08-30,15,982
2018-08-30,16,1142
2018-08-30,17,1473
2018-08-30,18,1887
2018-08-30,19,1707
2018-08-30,20,1685
2018-08-30,21,1732
2018-08-30,22,1582
2018-08-30,23,1173
2018-08-31,0,861
2018-08-31,1,652
2018-08-31,2,381
2018-08-31,3,297
2018-08-31,4,170
2018-08-31,5,217
2018-08-31,6,436
2018-08-31,7,828
2018-08-31,8,1686
2018-08-31,9,1049
2018-08-31,10,794
2018-08-31,11,868
2018-08-31,12,982
2018-08-31,13,965
2018-08-31,14,987
2018-08-31,15,1119
2018-08-31,16,1404
2018-08-31,17,1869
2018-08-31,18,2836
2018-08-31,19,2372
2018-08-31,20,1995
2018-08-31,21,1931
2018-08-31,22,1789
2018-08-31,23,1329
2018-09-01,0,1075
2018-09-01,1,975
2018-09-01,2,785
2018-09-01,3,514
2018-09-01,4,338
2018-09-01,5,260
2018-09-01,6,362
2018-09-01,7,511
2018-09-01,8,812
2018-09-01,9,925
2018-09-01,10,861
2018-09-01,11,981
2018-09-01,12,1086
2018-09-01,13,1303
2018-09-01,14,1371
2018-09-01,15,1480
2018-09-01,16,1678
2018-09-01,17,1845
2018-09-01,18,1892
2018-09-01,19,1891
2018-09-01,20,1440
2018-09-01,21,1110
2018-09-01,22,992
2018-09-01,23,1523
2018-09-02,0,1336
2018-09-02,1,930
2018-09-02,2,610
2018-09-02,3,440
2018-09-02,4,255
2018-09-02,5,179
2018-09-02,6,249
2018-09-02,7,388
2018-09-02,8,576
2018-09-02,9,721
2018-09-02,10,802
2018-09-02,11,940
2018-09-02,12,1075
2018-09-02,13,1254
2018-09-02,14,1395
2018-09-02,15,1550
2018-09-02,16,1853
2018-09-02,17,2069
2018-09-02,18,2118
2018-09-02,19,1986
2018-09-02,20,1838
2018-09-02,21,1759
2018-09-02,22,1511
2018-09-02,23,1047
2018-09-03,0,763
2018-09-03,1,524
2018-09-03,2,321
2018-09-03,3,211
2018-09-03,4,153
2018-09-03,5,264
2018-09-03,6,656
2018-09-03,7,1287
2018-09-03,8,1580
2018-09-03,9,719
2018-09-03,10,434
2018-09-03,11,443
2018-09-03,12,673
2018-09-03,13,731
2018-09-03,14,532
2018-09-03,15,137
2018-09-03,16,39
2018-09-03,17,23
2018-09-03,18,113
2018-09-03,19,73
2018-09-03,20,151
2018-09-03,21,110
2018-09-03,22,379
2018-09-03,23,486
2018-09-04,0,500
2018-09-04,1,486
2018-09-04,2,324
2018-09-04,3,223
2018-09-04,4,186
2018-09-04,5,219
2018-09-04,6,602
2018-09-04,7,1289
2018-09-04,8,2059
2018-09-04,9,1083
2018-09-04,10,822
2018-09-04,11,940
2018-09-04,12,995
2018-09-04,13,997
2018-09-04,14,987
2018-09-04,15,1178
2018-09-04,16,1429
2018-09-04,17,1993
2018-09-04,18,3166
2018-09-04,19,2491
2018-09-04,20,2259
2018-09-04,21,2212
2018-09-04,22,1856
2018-09-04,23,1233
2018-09-05,0,983
2018-09-05,1,748
2018-09-05,2,493
2018-09-05,3,376
2018-09-05,4,220
2018-09-05,5,249
2018-09-05,6,676
2018-09-05,7,1487
2018-09-05,8,2312
2018-09-05,9,1195
2018-09-05,10,847
2018-09-05,11,937
2018-09-05,12,1072
2018-09-05,13,1039
2018-09-05,14,989
2018-09-05,15,1131
2018-09-05,16,1446
2018-09-05,17,2068
2018-09-05,18,3160
2018-09-05,19,2468
2018-09-05,20,2177
2018-09-05,21,2024
2018-09-05,22,1798
2018-09-05,23,1219
2018-09-06,0,963
2018-09-06,1,743
2018-09-06,2,531
2018-09-06,3,320
2018-09-06,4,215
2018-09-06,5,247
2018-09-06,6,680
2018-09-06,7,1438
2018-09-06,8,2270
2018-09-06,9,1186
2018-09-06,10,835
2018-09-06,11,941
2018-09-06,12,1041
2018-09-06,13,1049
2018-09-06,14,1032
2018-09-06,15,1089
2018-09-06,16,1292
2018-09-06,17,1525
2018-09-06,18,2497
2018-09-06,19,1990
2018-09-06,20,1900
2018-09-06,21,1851
2018-09-06,22,1641
2018-09-06,23,562
2018-09-07,0,556
2018-09-07,1,345
2018-09-07,2,259
2018-09-07,3,259
2018-09-07,4,185
2018-09-07,5,247
2018-09-07,6,624
2018-09-07,7,1346
2018-09-07,8,2260
2018-09-07,9,1194
2018-09-07,10,896
2018-09-07,11,988
2018-09-07,12,1213
2018-09-07,13,1119
2018-09-07,14,1187
2018-09-07,15,1391
2018-09-07,16,1577
2018-09-07,17,2183
2018-09-07,18,3154
2018-09-07,19,2365
2018-09-07,20,1959
2018-09-07,21,1915
2018-09-07,22,1796
2018-09-07,23,1363
2018-09-08,0,1107
2018-09-08,1,1001
2018-09-08,2,692
2018-09-08,3,504
2018-09-08,4,285
2018-09-08,5,227
2018-09-08,6,322
2018-09-08,7,511
2018-09-08,8,827
2018-09-08,9,956
2018-09-08,10,1096
2018-09-08,11,1179
2018-09-08,12,1273
2018-09-08,13,1505
2018-09-08,14,1554
2018-09-08,15,1792
2018-09-08,16,1943
2018-09-08,17,2167
2018-09-08,18,2255
2018-09-08,19,1978
2018-09-08,20,1944
2018-09-08,21,1878
2018-09-08,22,1675
2018-09-08,23,1142
2018-09-09,0,1185
2018-09-09,1,835
2018-09-09,2,589
2018-09-09,3,395
2018-09-09,4,264
2018-09-09,5,165
2018-09-09,6,255
2018-09-09,7,366
2018-09-09,8,644
2018-09-09,9,803
2018-09-09,10,928
2018-09-09,11,1051
2018-09-09,12,1220
2018-09-09,13,1432
2018-09-09,14,1662
2018-09-09,15,1877
2018-09-09,16,2099
2018-09-09,17,2201
2018-09-09,18,2368
2018-09-09,19,2033
2018-09-09,20,1930
2018-09-09,21,1820
2018-09-09,22,1291
2018-09-09,23,941
2018-09-10,0,792
2018-09-10,1,487
2018-09-10,2,332
2018-09-10,3,176
2018-09-10,4,188
2018-09-10,5,226
2018-09-10,6,691
2018-09-10,7,1463
2018-09-10,8,2278
2018-09-10,9,1125
2018-09-10,10,862
2018-09-10,11,934
2018-09-10,12,1095
2018-09-10,13,1057
2018-09-10,14,1064
2018-09-10,15,1249
2018-09-10,16,1467
2018-09-10,17,2147
2018-09-10,18,3298
2018-09-10,19,2518
2018-09-10,20,2240
2018-09-10,21,2090
2018-09-10,22,1779
2018-09-10,23,1223
2018-09-11,0,910
2018-09-11,1,662
2018-09-11,2,435
2018-09-11,3,261
2018-09-11,4,193
2018-09-11,5,258
2018-09-11,6,678
2018-09-11,7,1556
2018-09-11,8,2369
2018-09-11,9,1234
2018-09-11,10,922
2018-09-11,11,1012
2018-09-11,12,1192
2018-09-11,13,1102
2018-09-11,14,1115
2018-09-11,15,1222
2018-09-11,16,1527
2018-09-11,17,2171
2018-09-11,18,3222
2018-09-11,19,2455
2018-09-11,20,2072
2018-09-11,21,2018
2018-09-11,22,1868
2018-09-11,23,1240
2018-09-12,0,949
2018-09-12,1,691
2018-09-12,2,462
2018-09-12,3,297
2018-09-12,4,215
2018-09-12,5,241
2018-09-12,6,656
2018-09-12,7,1551
2018-09-12,8,2391
2018-09-12,9,1234
2018-09-12,10,923
2018-09-12,11,1017
2018-09-12,12,1165
2018-09-12,13,1066
2018-09-12,14,1087
2018-09-12,15,1251
2018-09-12,16,1494
2018-09-12,17,2129
2018-09-12,18,3256
2018-09-12,19,2443
2018-09-12,20,2146
2018-09-12,21,2012
2018-09-12,22,1824
2018-09-12,23,1309
2018-09-13,0,968
2018-09-13,1,736
2018-09-13,2,437
2018-09-13,3,304
2018-09-13,4,240
2018-09-13,5,248
2018-09-13,6,655
2018-09-13,7,1448
2018-09-13,8,2329
2018-09-13,9,1322
2018-09-13,10,915
2018-09-13,11,972
2018-09-13,12,1119
2018-09-13,13,1014
2018-09-13,14,1097
2018-09-13,15,1200
2018-09-13,16,1436
2018-09-13,17,2021
2018-09-13,18,3146
2018-09-13,19,2365
2018-09-13,20,2003
2018-09-13,21,2000
2018-09-13,22,1713
2018-09-13,23,1303
2018-09-14,0,971
2018-09-14,1,775
2018-09-14,2,482
2018-09-14,3,349
2018-09-14,4,223
2018-09-14,5,249
2018-09-14,6,644
2018-09-14,7,1456
2018-09-14,8,2253
2018-09-14,9,1201
2018-09-14,10,936
2018-09-14,11,982
2018-09-14,12,1088
2018-09-14,13,1155
2018-09-14,14,1199
2018-09-14,15,1347
2018-09-14,16,1503
2018-09-14,17,2059
2018-09-14,18,2826
2018-09-14,19,1996
2018-09-14,20,1869
2018-09-14,21,1259
2018-09-14,22,567
2018-09-14,23,810
2018-09-15,0,906
2018-09-15,1,881
2018-09-15,2,580
2018-09-15,3,302
2018-09-15,4,234
2018-09-15,5,169
2018-09-15,6,272
2018-09-15,7,453
2018-09-15,8,829
2018-09-15,9,934
2018-09-15,10,1017
2018-09-15,11,1212
2018-09-15,12,1284
2018-09-15,13,1465
2018-09-15,14,1474
2018-09-15,15,1077
2018-09-15,16,1273
2018-09-15,17,1474
2018-09-15,18,1566
2018-09-15,19,1578
2018-09-15,20,1613
2018-09-15,21,1710
2018-09-15,22,1566
2018-09-15,23,1210
2018-09-16,0,1014
2018-09-16,1,764
2018-09-16,2,432
2018-09-16,3,258
2018-09-16,4,188
2018-09-16,5,123
2018-09-16,6,137
2018-09-16,7,258
2018-09-16,8,464
2018-09-16,9,725
2018-09-16,10,813
2018-09-16,11,1014
2018-09-16,12,989
2018-09-16,13,754
2018-09-16,14,409
2018-09-16,15,222
2018-09-16,16,142
2018-09-16,17,322
2018-09-16,18,520
2018-09-16,19,852
2018-09-16,20,1073
2018-09-16,21,1146
2018-09-16,22,988
2018-09-16,23,571
2018-09-17,0,531
2018-09-17,1,337
2018-09-17,2,227
2018-09-17,3,186
2018-09-17,4,160
2018-09-17,5,246
2018-09-17,6,625
2018-09-17,7,1487
2018-09-17,8,2276
2018-09-17,9,1185
2018-09-17,10,868
2018-09-17,11,954
2018-09-17,12,1083
2018-09-17,13,1069
2018-09-17,14,1092
2018-09-17,15,1207
2018-09-17,16,1445
2018-09-17,17,2056
2018-09-17,18,3277
2018-09-17,19,2489
2018-09-17,20,2232
2018-09-17,21,2100
2018-09-17,22,1865
2018-09-17,23,1293
2018-09-18,0,0
2018-09-18,1,0
2018-09-18,2,0
2018-09-18,3,0
2018-09-18,4,0
2018-09-18,5,0
2018-09-18,6,0
2018-09-18,7,0
2018-09-18,8,0
2018-09-18,9,0
2018-09-18,10,0
2018-09-18,11,0
2018-09-18,12,0
2018-09-18,13,0
2018-09-18,14,0
2018-09-18,15,0
2018-09-18,16,0
2018-09-18,17,0
2018-09-18,18,0
2018-09-18,19,0
2018-09-18,20,0
2018-09-18,21,0
2018-09-18,22,0
2018-09-18,23,0
2018-09-19,0,0
2018-09-19,1,0
2018-09-19,2,0
2018-09-19,3,0
2018-09-19,4,0
2018-09-19,5,0
2018-09-19,6,0
2018-09-19,7,0
2018-09-19,8,0
2018-09-19,9,0
2018-09-19,10,0
2018-09-19,11,0
2018-09-19,12,0
2018-09-19,13,0
2018-09-19,14,0
2018-09-19,15,0
2018-09-19,16,0
2018-09-19,17,0
2018-09-19,18,0
2018-09-19,19,0
2018-09-19,20,0
2018-09-19,21,0
2018-09-19,22,0
2018-09-19,23,0
2018-09-20,0,886
2018-09-20,1,761
2018-09-20,2,524
2018-09-20,3,294
2018-09-20,4,241
2018-09-20,5,137
2018-09-20,6,47
2018-09-20,7,130
2018-09-20,8,299
2018-09-20,9,89
2018-09-20,10,87
2018-09-20,11,111
2018-09-20,12,180
2018-09-20,13,301
2018-09-20,14,573
2018-09-20,15,696
2018-09-20,16,912
2018-09-20,17,1290
2018-09-20,18,1786
2018-09-20,19,1272
2018-09-20,20,898
2018-09-20,21,784
2018-09-20,22,1049
2018-09-20,23,935
2018-09-21,0,809
2018-09-21,1,674
2018-09-21,2,122
2018-09-21,3,28
2018-09-21,4,24
2018-09-21,5,24
2018-09-21,6,23
2018-09-21,7,45
2018-09-21,8,127
2018-09-21,9,47
2018-09-21,10,78
2018-09-21,11,98
2018-09-21,12,143
2018-09-21,13,600
2018-09-21,14,972
2018-09-21,15,1288
2018-09-21,16,1550
2018-09-21,17,1904
2018-09-21,18,2235
2018-09-21,19,1720
2018-09-21,20,1551
2018-09-21,21,1540
2018-09-21,22,1493
2018-09-21,23,1171
2018-09-22,0,953
2018-09-22,1,875
2018-09-22,2,655
2018-09-22,3,458
2018-09-22,4,96
2018-09-22,5,93
2018-09-22,6,215
2018-09-22,7,363
2018-09-22,8,654
2018-09-22,9,810
2018-09-22,10,925
2018-09-22,11,1062
2018-09-22,12,1273
2018-09-22,13,1409
2018-09-22,14,1532
2018-09-22,15,1814
2018-09-22,16,1840
2018-09-22,17,2045
2018-09-22,18,1939
2018-09-22,19,1743
2018-09-22,20,1604
2018-09-22,21,1502
2018-09-22,22,1430
2018-09-22,23,1108
2018-09-23,0,880
2018-09-23,1,644
2018-09-23,2,489
2018-09-23,3,334
2018-09-23,4,202
2018-09-23,5,106
2018-09-23,6,144
2018-09-23,7,261
2018-09-23,8,439
2018-09-23,9,534
2018-09-23,10,620
2018-09-23,11,764
2018-09-23,12,915
2018-09-23,13,1031
2018-09-23,14,1136
2018-09-23,15,1366
2018-09-23,16,1502
2018-09-23,17,1591
2018-09-23,18,1492
2018-09-23,19,1333
2018-09-23,20,1287
2018-09-23,21,1148
2018-09-23,22,1074
2018-09-23,23,768
2018-09-24,0,620
2018-09-24,1,426
2018-09-24,2,302
2018-09-24,3,216
2018-09-24,4,141
2018-09-24,5,105
2018-09-24,6,141
2018-09-24,7,205
2018-09-24,8,296
2018-09-24,9,310
2018-09-24,10,426
2018-09-24,11,588
2018-09-24,12,754
2018-09-24,13,885
2018-09-24,14,1099
2018-09-24,15,1273
2018-09-24,16,1433
2018-09-24,17,1442
2018-09-24,18,1237
2018-09-24,19,1280
2018-09-24,20,1227
2018-09-24,21,1145
2018-09-24,22,958
2018-09-24,23,750
2018-09-25,0,558
2018-09-25,1,408
2018-09-25,2,292
2018-09-25,3,222
2018-09-25,4,157
2018-09-25,5,105
2018-09-25,6,132
2018-09-25,7,262
2018-09-25,8,440
2018-09-25,9,542
2018-09-25,10,667
2018-09-25,11,853
2018-09-25,12,1045
2018-09-25,13,1309
2018-09-25,14,1522
2018-09-25,15,1747
2018-09-25,16,1955
2018-09-25,17,2033
2018-09-25,18,1885
2018-09-25,19,1608
2018-09-25,20,1583
2018-09-25,21,1565
2018-09-25,22,1418
2018-09-25,23,1042
2018-09-26,0,880
2018-09-26,1,594
2018-09-26,2,453
2018-09-26,3,355
2018-09-26,4,222
2018-09-26,5,150
2018-09-26,6,230
2018-09-26,7,335
2018-09-26,8,598
2018-09-26,9,680
2018-09-26,10,923
2018-09-26,11,1152
2018-09-26,12,1358
2018-09-26,13,1686
2018-09-26,14,1972
2018-09-26,15,2170
2018-09-26,16,2270
2018-09-26,17,2349
2018-09-26,18,2339
2018-09-26,19,1937
2018-09-26,20,1653
2018-09-26,21,1529
2018-09-26,22,1249
2018-09-26,23,934
2018-09-27,0,770
2018-09-27,1,488
2018-09-27,2,326
2018-09-27,3,178
2018-09-27,4,151
2018-09-27,5,207
2018-09-27,6,589
2018-09-27,7,1364
2018-09-27,8,2129
2018-09-27,9,1120
2018-09-27,10,907
2018-09-27,11,1019
2018-09-27,12,1189
2018-09-27,13,1191
2018-09-27,14,1305
2018-09-27,15,1404
2018-09-27,16,1636
2018-09-27,17,2189
2018-09-27,18,3154
2018-09-27,19,2422
2018-09-27,20,2098
2018-09-27,21,1930
2018-09-27,22,1801
2018-09-27,23,1222
2018-09-28,0,0
2018-09-28,1,0
2018-09-28,2,0
2018-09-28,3,0
2018-09-28,4,0
2018-09-28,5,0
2018-09-28,6,0
2018-09-28,7,0
2018-09-28,8,0
2018-09-28,9,0
2018-09-28,10,0
2018-09-28,11,0
2018-09-28,12,0
2018-09-28,13,0
2018-09-28,14,0
2018-09-28,15,0
2018-09-28,16,0
2018-09-28,17,0
2018-09-28,18,0
2018-09-28,19,0
2018-09-28,20,0
2018-09-28,21,0
2018-09-28,22,0
2018-09-28,23,0
2018-09-29,0,1037
2018-09-29,1,982
2018-09-29,2,690
2018-09-29,3,493
2018-09-29,4,301
2018-09-29,5,208
2018-09-29,6,290
2018-09-29,7,513
2018-09-29,8,848
2018-09-29,9,1076
2018-09-29,10,1071
2018-09-29,11,1284
2018-09-29,12,1495
2018-09-29,13,1752
2018-09-29,14,1892
2018-09-29,15,2065
2018-09-29,16,2254
2018-09-29,17,2432
2018-09-29,18,2397
2018-09-29,19,2021
2018-09-29,20,1835
2018-09-29,21,1781
2018-09-29,22,1501
2018-09-29,23,1229
2018-09-30,0,0
2018-09-30,1,0
2018-09-30,2,0
2018-09-30,3,0
2018-09-30,4,0
2018-09-30,5,0
2018-09-30,6,0
2018-09-30,7,0
2018-09-30,8,0
2018-09-30,9,0
2018-09-30,10,0
2018-09-30,11,0
2018-09-30,12,0
2018-09-30,13,0
2018-09-30,14,0
2018-09-30,15,0
2018-09-30,16,0
2018-09-30,17,0
2018-09-30,18,0
2018-09-30,19,0
2018-09-30,20,0
2018-09-30,21,0
2018-09-30,22,0
2018-09-30,23,0
2018-10-01,0,680
2018-10-01,1,402
2018-10-01,2,262
2018-10-01,3,179
2018-10-01,4,143
2018-10-01,5,246
2018-10-01,6,632
2018-10-01,7,1429
2018-10-01,8,2101
2018-10-01,9,1106
2018-10-01,10,856
2018-10-01,11,959
2018-10-01,12,1138
2018-10-01,13,1087
2018-10-01,14,1137
2018-10-01,15,1258
2018-10-01,16,1357
2018-10-01,17,1799
2018-10-01,18,2857
2018-10-01,19,2122
2018-10-01,20,1824
2018-10-01,21,1777
2018-10-01,22,1501
2018-10-01,23,1057
2018-10-02,0,0
2018-10-02,1,0
2018-10-02,2,0
2018-10-02,3,0
2018-10-02,4,0
2018-10-02,5,0
2018-10-02,6,0
2018-10-02,7,0
2018-10-02,8,0
2018-10-02,9,0
2018-10-02,10,0
2018-10-02,11,0
2018-10-02,12,0
2018-10-02,13,0
2018-10-02,14,0
2018-10-02,15,0
2018-10-02,16,0
2018-10-02,17,0
2018-10-02,18,0
2018-10-02,19,0
2018-10-02,20,0
2018-10-02,21,0
2018-10-02,22,0
2018-10-02,23,0
2018-10-03,0,1040
2018-10-03,1,882
2018-10-03,2,685
2018-10-03,3,497
2018-10-03,4,284
2018-10-03,5,173
2018-10-03,6,278
2018-10-03,7,440
2018-10-03,8,762
2018-10-03,9,966
2018-10-03,10,1113
2018-10-03,11,1248
2018-10-03,12,1634
2018-10-03,13,1849
2018-10-03,14,1995
2018-10-03,15,2200
2018-10-03,16,2112
2018-10-03,17,2400
2018-10-03,18,2235
2018-10-03,19,1792
2018-10-03,20,1744
2018-10-03,21,1594
2018-10-03,22,1393
2018-10-03,23,1033
2018-10-04,0,0
2018-10-04,1,0
2018-10-04,2,0
2018-10-04,3,0
2018-10-04,4,0
2018-10-04,5,0
2018-10-04,6,0
2018-10-04,7,0
2018-10-04,8,0
2018-10-04,9,0
2018-10-04,10,0
2018-10-04,11,0
2018-10-04,12,0
2018-10-04,13,0
2018-10-04,14,0
2018-10-04,15,0
2018-10-04,16,0
2018-10-04,17,0
2018-10-04,18,0
2018-10-04,19,0
2018-10-04,20,0
2018-10-04,21,0
2018-10-04,22,0
2018-10-04,23,0
2018-10-05,0,973
2018-10-05,1,735
2018-10-05,2,515
2018-10-05,3,329
2018-10-05,4,221
2018-10-05,5,223
2018-10-05,6,531
2018-10-05,7,282
2018-10-05,8,208
2018-10-05,9,47
2018-10-05,10,33
2018-10-05,11,29
2018-10-05,12,23
2018-10-05,13,22
2018-10-05,14,17
2018-10-05,15,8
2018-10-05,16,28
2018-10-05,17,66
2018-10-05,18,74
2018-10-05,19,55
2018-10-05,20,44
2018-10-05,21,32
2018-10-05,22,23
2018-10-05,23,4
2018-10-06,0,0
2018-10-06,1,0
2018-10-06,2,0
2018-10-06,3,0
2018-10-06,4,0
2018-10-06,5,0
2018-10-06,6,0
2018-10-06,7,5
2018-10-06,8,6
2018-10-06,9,5
2018-10-06,10,2
2018-10-06,11,20
2018-10-06,12,130
2018-10-06,13,529
2018-10-06,14,941
2018-10-06,15,1236
2018-10-06,16,1601
2018-10-06,17,1870
2018-10-06,18,2012
2018-10-06,19,1761
2018-10-06,20,1567
2018-10-06,21,1731
2018-10-06,22,1459
2018-10-06,23,1162
2018-10-07,0,1049
2018-10-07,1,768
2018-10-07,2,538
